Brain_Region,Loading
"IFS, inferior frontal sulcus,Left",0.19560519673998097
"A40c, caudal area 40(PFm),Right",0.17073098212919582
"A8dl, dorsolateral area 8,Left",0.16518811348260096
"A9/46d, dorsal area 9/46,Left",0.1606398314398422
"A44d,dorsal area 44,Right",0.15827670360823576
"cLinG, caudal lingual gyrus,Right",0.152757979514759
"A7r, rostral area 7,Right",0.14925833989723367
"A40c, caudal area 40(PFm),Left",0.14859600883086174
"A6m, medial area 6,Left",0.14397169898999324
"A6cdl, caudal dorsolateral area 6,Right",0.14354664012336796
