Brain_Region,Loading
"A6m, medial area 6,Left",0.40779474931739534
"A9m,medial area 9,Right",0.24653145928873488
"A8dl, dorsolateral area 8,Right",0.17867595092050761
"A9m,medial area 9,Left",0.17636665575834204
"A8dl, dorsolateral area 8,Left",0.16658929704864564
"A8m, medial area 8,Left",0.15481892187096052
"Stha, sensory thalamus,Right",0.15406773851298547
"A8m, medial area 8,Right",0.1511032280934212
"A6dl, dorsolateral area 6,Right",0.14719544771393941
"cTtha, caudal temporal thalamus,Right",0.13655717072327364
