Brain_Region,Loading
"OPC, occipital polar cortex,Left",0.23727408980688683
"A1/2/3ll, area1/2/3 (lower limb region),Left",0.20174172978793772
"lAmyg, lateral amygdala,Left",0.1879379604951092
"A9/46v, ventral area 9/46 ,Left",0.18482729861522706
"cLinG, caudal lingual gyrus,Left",0.16877791003718068
"A10l, lateral area10,Right",0.16522528361588332
"cTtha, caudal temporal thalamus,Left",0.1566022943722087
"A12/47o, orbital area 12/47,Right",0.14951913959150998
"A24cd, caudodorsal area 24,Right",0.1456071203825049
"TH, area TH (medial PPHC),Left",0.14370133442857652
