Brain_Region,Loading
"aSTS, anterior superior temporal sulcus,Left",0.17646324441115055
"cLinG, caudal lingual gyrus,Left",0.17201636933400788
"A20il, intermediate lateral area 20,Left",0.1638281207556951
"cTtha, caudal temporal thalamus,Left",0.1564896844424228
"A35/36r, rostral area 35/36,Right",0.1564144293368506
"vId/vIg, ventral dysgranular and granular insula,Left",0.1553943405972726
"mAmyg, medial amygdala,Right",0.15211543269179223
"A10l, lateral area10,Left",0.14717870212293158
"A8dl, dorsolateral area 8,Left",0.14315100804970618
"A35/36c, caudal area 35/36,Left",0.13163101739656632
