Brain_Region,Loading
Unnamed: 0,0.9705889619246196
"A22c, caudal area 22,Left",0.041556175732382176
"TH, area TH (medial PPHC),Left",0.03690689370319059
"PPtha, posterior parietal thalamus,Right",0.03529377213701932
"cpSTS, caudoposterior superior temporal sulcus,Left",0.03469510722539933
"lAmyg, lateral amygdala,Left",0.03434160761733843
"mAmyg, medial amygdala,Left",0.0331924042871996
"cTtha, caudal temporal thalamus,Left",0.032022397717582536
"A7ip, intraparietal area 7(hIP3),Right",0.03173476157789304
"A41/42, area 41/42,Left",0.031555856213061444
