Brain_Region,Loading
"A6dl, dorsolateral area 6,Right",0.4318174985048644
"A9m,medial area 9,Right",0.20156740193836842
"IFJ, inferior frontal junction,Left",0.18889347353429722
"A14m, medial area 14,Left",0.1876963764191055
"A44op, opercular area 44,Left",0.17950895694340582
"A8m, medial area 8,Left",0.17814522483107967
"A23v, ventral area 23,Left",0.15136294394434233
"IFS, inferior frontal sulcus,Left",0.12041448900286217
"A23c, caudal area 23,Right",0.11757097251099305
"A32sg, subgenual area 32,Right",0.11679249640017297
