Brain_Region,Loading
"aSTS, anterior superior temporal sulcus,Right",0.2081357599837183
"A46, area 46,Right",0.20754153673926132
"A12/47l, lateral area 12/47,Left",0.1659921537513524
"rpSTS, rostroposterior superior temporal sulcus,Left",0.1628255328262085
"vmPOS,ventromedial parietooccipital sulcus,Left",0.15213389197074517
"A37vl, ventrolateral area 37,Left",0.14421873468541116
"dIa, dorsal agranular insula,Left",0.14063905130815357
"A23c, caudal area 23,Right",0.14047827778403166
"A32sg, subgenual area 32,Left",0.1323217352123208
"A6vl, ventrolateral area 6,Left",0.1295226803447249
