Brain_Region,Loading
"cHipp, caudal hippocampus,Right",0.18813065392183573
"A10m, medial area 10,Right",0.1594106130882973
"A1/2/3tru, area1/2/3(trunk region),Right",0.15594292315343122
"A39c, caudal area 39(PGp),Left",0.1475085522427714
"A35/36r, rostral area 35/36,Left",0.14642429138656785
"A1/2/3tonIa, area 1/2/3(tongue and larynx region),Right",0.14604219658865142
"A12/47o, orbital area 12/47,Right",0.14542933451047033
"vmPOS,ventromedial parietooccipital sulcus,Right",0.1444715769657389
"A21c, caudal area 21,Right",0.138081769207742
"A24cd, caudodorsal area 24,Left",0.13412536311094114
