Brain_Region,Loading
"A6dl, dorsolateral area 6,Left",0.20957238613412252
"IFS, inferior frontal sulcus,Left",0.2068815358107606
"A6m, medial area 6,Left",0.189498296919649
"A8dl, dorsolateral area 8,Right",0.18333288408039297
"A11l, lateral area 11,Left",0.1716000981904444
"A9/46d, dorsal area 9/46,Right",0.16137999777390402
"A44op, opercular area 44,Left",0.1478937668463811
"A13, area 13,Left",0.1398641237161655
"A45r, rostral area 45,Right",0.13564471010155366
"A7m, medial area 7(PEp),Right",0.12981988368248684
