Brain_Region,Loading
"A45r, rostral area 45,Right",0.21085345569077854
"A40c, caudal area 40(PFm),Left",0.19567215248088318
"A8dl, dorsolateral area 8,Right",0.18989465245798073
"A45r, rostral area 45,Left",0.16957170597426363
"A6vl, ventrolateral area 6,Right",0.1588601681385881
"A12/47l, lateral area 12/47,Left",0.15255154720051575
"A40rv, rostroventral area 40(PFop),Right",0.1489968593370262
"lPFtha, lateral pre-frontal thalamus,Left",0.14253760825796447
"A31, area 31 (Lc1),Left",0.14091628832081599
"lPFtha, lateral pre-frontal thalamus,Right",0.14063898760023502
