Brain_Region,Loading
"vId/vIg, ventral dysgranular and granular insula,Left",0.20430331403499058
"cHipp, caudal hippocampus,Right",0.18368033833758984
"A6dl, dorsolateral area 6,Left",0.1733678716966945
"A32sg, subgenual area 32,Left",0.15919080501414667
"A45c, caudal area 45,Left",0.15495569111965452
"OPC, occipital polar cortex,Right",0.15388191309502394
"A2, area 2,Right",0.14924262987397585
"A11l, lateral area 11,Left",0.14646239752033308
"mPFtha, medial pre-frontal thalamus,Left",0.139508933917061
"cpSTS, caudoposterior superior temporal sulcus,Left",0.13618488085300443
