Brain_Region,Loading
"TI, area TI(temporal agranular insular cortex),Right",0.18831375487891336
"A22c, caudal area 22,Right",0.18194452449759946
"A7c, caudal area 7,Right",0.16909965198176688
"TI, area TI(temporal agranular insular cortex),Left",0.1534165769034758
"A24rv, rostroventral area 24,Left",0.15115778287925546
"cTtha, caudal temporal thalamus,Right",0.14018131475303167
"V5/MT+, area V5/MT+,Left",0.13784099947652795
"cHipp, caudal hippocampus,Right",0.13114107717123155
"A21r, rostral area 21,Right",0.1289343751533615
"Stha, sensory thalamus,Left",0.1270335289859171
