Brain_Region,Loading
"A20r, rostral area 20,Right",0.18955730275361748
"A4hf, area 4(head and face region),Right",0.17404499844785382
"Stha, sensory thalamus,Right",0.17070528942905341
"A20iv, intermediate ventral area 20,Right",0.16216884052711053
"vmPOS,ventromedial parietooccipital sulcus,Right",0.16201259899230488
"A32p, pregenual area 32,Left",0.1456975507051729
"A20r, rostral area 20,Left",0.12804258670416568
"A4tl, area 4(tongue and larynx region),Left",0.12297106932478703
"cCunG, caudal cuneus gyrus,Left",0.12292289200837367
"lsOccG, lateral superior occipital gyrus,Left",0.11758799936640002
