Brain_Region,Loading
"A44op, opercular area 44,Right",0.18274020164506877
"A40c, caudal area 40(PFm),Left",0.17981032858238835
"A22r, rostral area 22,Left",0.16541312838948719
"A11l, lateral area 11,Right",0.16273657932227467
"A10l, lateral area10,Left",0.1597720300335108
"TI, area TI(temporal agranular insular cortex),Right",0.15464145994100933
"A10l, lateral area10,Right",0.1463980659014997
"mOccG, middle occipital gyrus,Right",0.1401920944548132
"A46, area 46,Right",0.13561057051134096
"A9/46v, ventral area 9/46 ,Right",0.1216749693536307
