Brain_Region,Loading
"TI, area TI(temporal agranular insular cortex),Left",0.16149696914629574
"A20cv, caudoventral of area 20,Right",0.15931529669489844
"lAmyg, lateral amygdala,Right",0.14969544398746745
"dCa, dorsal caudate,Right",0.1477461151918633
"A9m,medial area 9,Left",0.1467520965488027
"A9/46d, dorsal area 9/46,Right",0.1458665916996626
"cTtha, caudal temporal thalamus,Right",0.14211186761668423
"A10m, medial area 10,Left",0.1396598549516908
"A9m,medial area 9,Right",0.13850550583259474
"A37elv, extreme lateroventral area37,Right",0.1357929937390657
