Brain_Region,Loading
"aSTS, anterior superior temporal sulcus,Right",0.2160878636301456
"A37elv, extreme lateroventral area37,Right",0.1912529879095652
"vIa, ventral agranular insula,Right",0.16997684969482188
"msOccG, medial superior occipital gyrus,Right",0.1607615999686611
"A28/34, area 28/34 (EC, entorhinal cortex),Right",0.15940394415853562
"TI, area TI(temporal agranular insular cortex),Right",0.1587117094969886
"lsOccG, lateral superior occipital gyrus,Right",0.14034045885726976
"TH, area TH (medial PPHC),Right",0.13845949097700405
"A20r, rostral area 20,Left",0.1359491386648347
"cLinG, caudal lingual gyrus,Right",0.12953494587084155
