Brain_Region,Loading
"A37elv, extreme lateroventral area37,Left",0.16325194463150183
"A14m, medial area 14,Left",0.1632091967919115
"vmPOS,ventromedial parietooccipital sulcus,Right",0.1524147086401054
"vmPOS,ventromedial parietooccipital sulcus,Left",0.1501517478124652
"A5l, lateral area 5,Left",0.14730264132500634
"msOccG, medial superior occipital gyrus,Right",0.1469122862134321
"rLinG, rostral lingual gyrus,Left",0.13167213694553545
"A37lv, lateroventral area37,Right",0.13058452209571114
"A20il, intermediate lateral area 20,Left",0.12531614385781642
"A40rd, rostrodorsal area 40(PFt),Left",0.12512745163405575
