Brain_Region,Loading
"A11m, medial area 11,Left",0.18767407774013045
"A11m, medial area 11,Right",0.17170941742976642
"A2, area 2,Right",0.1690220607267177
"A4t, area 4(trunk region),Left",0.16247164243814288
"A45r, rostral area 45,Left",0.15183457654214194
"A7r, rostral area 7,Left",0.14877020630855387
"A22r, rostral area 22,Left",0.14745456429404194
"A37vl, ventrolateral area 37,Left",0.147214855573307
"rHipp, rostral hippocampus,Right",0.14597093560250857
"A22r, rostral area 22,Right",0.13922826762875654
