Brain_Region,Loading
"iOccG, inferior occipital gyrus,Left",0.20474308976161568
"iOccG, inferior occipital gyrus,Right",0.19996953105525161
"cTtha, caudal temporal thalamus,Left",0.15770038923467236
"A20rv, rostroventral area 20,Left",0.1536051402066344
"A23v, ventral area 23,Left",0.15160688839035208
"A39rv, rostroventral area 39(PGa),Left",0.1501647509741107
"A7c, caudal area 7,Right",0.14319342558654888
"A28/34, area 28/34 (EC, entorhinal cortex),Right",0.14214266535852396
"OPC, occipital polar cortex,Left",0.13843531013896254
"A23v, ventral area 23,Right",0.13723454629475917
