Brain_Region,Loading
"A32p, pregenual area 32,Left",0.19726238363496204
"cTtha, caudal temporal thalamus,Left",0.17576994194229087
"A11m, medial area 11,Left",0.17214757662376398
"A6cdl, caudal dorsolateral area 6,Right",0.1659520221088262
"A39c, caudal area 39(PGp),Right",0.15422469758158808
"NAC, nucleus accumbens,Left",0.15354634976096776
"NAC, nucleus accumbens,Right",0.15045821548338054
"A10m, medial area 10,Left",0.14743993753093562
"A32sg, subgenual area 32,Right",0.14555269025193537
"A20rv, rostroventral area 20,Right",0.13384868139266567
