Brain_Region,Loading
"A9/46d, dorsal area 9/46,Left",0.18665424320483234
"A8vl, ventrolateral area 8,Left",0.1826784543496945
"A7r, rostral area 7,Right",0.17046924621511472
"cLinG, caudal lingual gyrus,Right",0.16988258175048793
"A9m,medial area 9,Left",0.1615220667563657
"A39c, caudal area 39(PGp),Left",0.16055772859115863
"A4ul, area 4(upper limb region),Right",0.1591591162864999
"dCa, dorsal caudate,Left",0.14378223465330642
"dCa, dorsal caudate,Right",0.14192497861308678
"dmPOS, dorsomedial parietooccipital  sulcus(PEr) ,Left",0.13708549059238134
