Brain_Region,Loading
"A20r, rostral area 20,Left",0.18940812093133302
"cpSTS, caudoposterior superior temporal sulcus,Left",0.170880035469086
"rHipp, rostral hippocampus,Right",0.16885598502020147
"A5l, lateral area 5,Right",0.16386665686975038
"rpSTS, rostroposterior superior temporal sulcus,Left",0.16208128469174074
"A8dl, dorsolateral area 8,Right",0.16001582738209333
"A37vl, ventrolateral area 37,Left",0.15700401287444005
"A22c, caudal area 22,Left",0.1527972747214763
"A20cl, caudolateral of area 20,Left",0.1472243965234209
"lAmyg, lateral amygdala,Right",0.14247888701315128
