Brain_Region,Loading
"A8m, medial area 8,Left",0.24832742990167275
"A10m, medial area 10,Right",0.16901909533499343
"A6cdl, caudal dorsolateral area 6,Left",0.15225636292362404
"A44d,dorsal area 44,Right",0.14589824594943954
"A46, area 46,Right",0.14565318239849975
"A31, area 31 (Lc1),Left",0.14374142401700538
"A39c, caudal area 39(PGp),Left",0.14304886233513459
"A38m, medial area 38,Right",0.14240201333973918
"A45c, caudal area 45,Right",0.14182242545325408
"A20cv, caudoventral of area 20,Left",0.13723927251961462
